产品编码,产品名称,产品参数,产品类型,价格,平均得分,好评率,差评率,好评数,中评数,差评数,追评数
sku_id,name,parameters2,brand,price,average_score,good_rate,poor_rate,good_count,general_count,poor_count,after_count
1092840,洁成经济装烧烤、铁板烧铝箔/锡纸 30cm*10m,"[""商品名称：洁成30cm*10m"",""商品编号：1092840"",""商品毛重：160.00g"",""商品产地：中国大陆"",""材质：其它"",""包装：单包装"",""分类：锡纸/烹调纸""]",厨具,10.9,5,0.997,0.001,52000,100,70,80
4903155,克林莱彩色一次性丁腈手套家务清洁手套医用橡胶手套中号60只装C29020（颜色随机）,"[""商品名称：克林莱C29020"",""商品编号：4903155"",""商品毛重：260.00g"",""商品产地：上海"",""材质：其它"",""包装：经济装"",""分类：一次性手套""]",厨具,35.9,5,0.996,0.001,26000,80,40,40
5619490,精邦 床 1.8米双人床维多利亚北欧白橡木实木床WSC-009,"[""商品名称：精邦床 实木床 1.8实木床"",""商品编号：5619490"",""商品毛重：40.0kg"",""商品产地：江苏淮安"",""尺寸：180cm*200cm"",""分类：全实木"",""实木材质：白橡木""]",家具,2999,5,0.972,0.02,600,5,10,5
10027990312,美百伦 家具 欧式床皮床法式双人床婚床1.8米田园床 公主床单人床高箱 三件套 雕花床*1+充电床头柜*1+床垫*1 1800*2000排骨架,"[""商品名称：美百伦 家具 欧式床皮床法式双人床婚床1.8米田园床 公主床单人床高箱 三件套 雕花床*1+充电床头柜*1+床垫*1 1800*2000排骨架"",""商品编号：10027990312"",""店铺： "",""商品毛重：75.0kg"",""货号：FA006"",""内部结构：排骨架高箱"",""实木材质：其它"",""风格：欧式"",""发货地：佛山"",""尺寸：180cm*200cm"",""分类：板木结合"",""功能：可储物"",""家装风格：欧式古典""]",家具,3880,5,0.99,0.006,6300,30,40,30
14201244128,皇家御兔 床全实木床儿童床上下床双人床子母床高低床双层床上下铺公主床 直梯床上铺宽100下铺宽120 送货上门   并安装,"[""商品名称：皇家御兔 床全实木床儿童床上下床双人床子母床高低床双层床上下铺公主床 直梯床上铺宽100下铺宽120 送货上门   并安装"",""商品编号：14201244128"",""店铺： "",""商品毛重：100.0kg"",""商品产地：中国大陆"",""货号：新款上下床"",""内部结构：床板"",""实木材质：松木"",""风格：田园"",""发货地：江苏"",""尺寸：150cm*190cm"",""分类：子母床"",""功能：可组合"",""家装风格：简约现代""]",家具,1800,5,0.992,0.006,7100,10,40,100
3893934,梦神 泰国乳胶床垫 斯里兰卡椰棕床垫 邦尼尔弹簧 双面软硬两用 杜勒里Tuileries 1800*2000*230,"[""商品名称：梦神床垫"",""商品编号：3893934"",""商品毛重：49.0kg"",""商品产地：浙江省"",""内部结构：整网弹簧"",""是否可定制：否"",""发货地：其它"",""尺寸：180cm*200cm"",""分类：椰棕乳胶双面"",""厚度：21-25cm"",""软硬度：一面软一面硬""]",家具,1999,5,0.988,0.007,2400,10,20,10
10176144361,富安娜（FUANNA） 乳胶床垫 席梦思床垫 静音独立分区 正反两面可用弹簧床垫 婚床床垫 白色 180*200*25,"[""商品名称：富安娜（FUANNA） 乳胶床垫 席梦思床垫 静音独立分区 正反两面可用弹簧床垫 婚床床垫 白色 180*200*25"",""商品编号：10176144361"",""店铺： "",""商品毛重：60.0kg"",""内部结构：独立袋弹簧"",""是否可定制：否"",""发货地：深圳"",""尺寸：180cm*200cm"",""分类：乳胶床垫"",""厚度：21-25cm"",""软硬度：一面软一面硬""]",家具,1999,5,0.973,0.02,1200,9,20,30
10723074829,东宝床垫（DONBLE） 乳胶床垫棕垫 1.5m1.8m床弹簧硬床垫席梦思软硬两用 1800*2000*240mm,"[""商品名称：东宝床垫（DONBLE） 乳胶床垫棕垫 1.5m1.8m床弹簧硬床垫席梦思软硬两用 1800*2000*240mm"",""商品编号：10723074829"",""店铺： "",""商品毛重：50.0kg"",""商品产地：中国大陆"",""货号：DS101"",""内部结构：整网弹簧"",""是否可定制：是"",""厚度：21-25cm"",""发货地：东莞"",""尺寸：180cm*200cm"",""特色产地：东莞"",""分类：乳胶床垫"",""软硬度：软硬适中""]",家具,2199,5,0.994,0.002,4100,10,10,20
17757124316,金海马 乳胶双人床垫加硬独立袋弹簧独立锏花WL032 图片色 1500*1900,"[""商品名称：金海马 乳胶双人床垫加硬独立袋弹簧独立锏花WL032 图片色 1500*1900"",""商品编号：17757124316"",""店铺： "",""商品毛重：35.0kg"",""货号：WL032"",""内部结构：独立袋弹簧"",""发货地：广东"",""尺寸：其它"",""分类：乳胶床垫"",""厚度：21-25cm"",""软硬度：软硬适中""]",家具,2999,5,1,0,200,0,0,1
18134544484,香缇木源 天然椰棕床垫1.8m1.5米学生床垫硬棕垫 双人席梦思乳胶床垫棕榈薄3D棕垫 5厘米3E椰梦维+3D内外套 900*1900,"[""商品名称：香缇木源 天然椰棕床垫1.8m1.5米学生床垫硬棕垫 双人席梦思乳胶床垫棕榈薄3D棕垫 5厘米3E椰梦维+3D内外套 900*1900"",""商品编号：18134544484"",""店铺： "",""商品毛重：50.0kg"",""商品产地：中国大陆"",""货号：XTMY402"",""内部结构：无弹簧"",""是否可定制：是"",""厚度：5-10cm"",""发货地：佛山"",""尺寸：180cm*200cm"",""特色产地：佛山"",""分类：椰棕床垫"",""软硬度：偏硬""]",家具,1239,5,1,0,4200,1,2,10
6309954,旺家星简易布衣柜25MM钢管加粗加固钢架塑料布艺双人收纳衣橱不是实木 蓝色圆点,"[""商品名称：旺家星简易衣柜"",""商品编号：6309954"",""商品毛重：10.7kg"",""商品产地：福建"",""面料材质：无纺布"",""分类：双人衣橱"",""格数：8个"",""框架材质：金属""]",家具,299,5,0.982,0.007,200,3,2,0
12713309424,乐活时光简易衣柜布艺小衣橱宿舍家用单人组装收纳多功能组装储物折叠衣架 70窗帘款咖啡色,"[""商品名称：乐活时光简易衣柜布艺小衣橱宿舍家用单人组装收纳多功能组装储物折叠衣架 70窗帘款咖啡色"",""商品编号：12713309424"",""店铺： "",""商品毛重：2.1kg"",""商品产地：中国大陆"",""格数：2个"",""发货地：金华"",""面料材质：无纺布"",""分类：单人衣橱"",""框架材质：金属""]",家具,29.9,5,0.978,0.011,7700,90,90,20
12213803348,一千度简易布衣柜双人简易衣柜25MM钢管大号组装布艺收纳加粗钢架加厚简约牛津布折叠式衣橱 3309款一帆风顺,"[""商品名称：一千度简易布衣柜双人简易衣柜25MM钢管大号组装布艺收纳加粗钢架加厚简约牛津布折叠式衣橱 3309款一帆风顺"",""商品编号：12213803348"",""店铺： "",""商品毛重：10.0kg"",""商品产地：中国大陆"",""货号：3309"",""格数：5个"",""发货地：福建"",""面料材质：牛津布"",""分类：双人衣橱"",""框架材质：金属""]",家具,228,5,0.991,0.004,4700,20,20,20
11203802666,樱桃树 布衣柜1.7米双人25MM钢管简易衣柜组装布艺宿舍衣服柜加粗钢架加厚牛津布折叠衣橱 H款天蓝城堡双人加固顶架-窗帘款,"[""商品名称：樱桃树 布衣柜1.7米双人25MM钢管简易衣柜组装布艺宿舍衣服柜加粗钢架加厚牛津布折叠衣橱 H款天蓝城堡双人加固顶架-窗帘款"",""商品编号：11203802666"",""店铺： "",""商品毛重：10.0kg"",""商品产地：中国大陆"",""货号：170H款"",""格数：6个"",""发货地：泉州，福建"",""面料材质：牛津布"",""分类：双人衣橱"",""框架材质：金属""]",家具,198,5,1,0,21000,10,3,100
17210419115,蔻丝（ColesHome） 简易衣柜简约现代组装非布组合衣橱钢架塑料衣柜收纳 22门【送床头柜 限量50件】,"[""商品名称：蔻丝（ColesHome） 简易衣柜简约现代组装非布组合衣橱钢架塑料衣柜收纳 22门【送床头柜 限量50件】"",""商品编号：17210419115"",""店铺： "",""商品毛重：12.0kg"",""格数：12个"",""发货地：杭州"",""面料材质：树脂"",""分类：双人衣橱"",""框架材质：金属""]",家具,259,5,0.978,0.012,4100,40,50,6
11198852377,现代简约五斗柜客厅隔断组合柜门厅收纳柜卧室储物柜大容量抽屉柜白色烤漆斗橱特价斗橱 宁静六斗柜,"[""商品名称：现代简约五斗柜客厅隔断组合柜门厅收纳柜卧室储物柜大容量抽屉柜白色烤漆斗橱特价斗橱 宁静六斗柜"",""商品编号：11198852377"",""店铺： "",""商品毛重：40.0kg"",""商品产地：中国大陆"",""货号：宁静斗柜"",""材质：板材"",""风格：现代简约"",""发货地：其它"",""分类：5斗"",""功能：可组装""]",家具,660,5,0.974,0.006,100,3,1,1
10112812166,全友家私 斗橱现代简约斗柜 三斗柜四斗柜五斗柜组合 五抽屉柜储物柜106370 三斗柜+四斗柜+五斗柜,"[""商品名称：全友家私 斗橱现代简约斗柜 三斗柜四斗柜五斗柜组合 五抽屉柜储物柜106370 三斗柜+四斗柜+五斗柜"",""商品编号：10112812166"",""店铺： "",""商品毛重：88.41kg"",""货号：106370"",""材质：板材"",""风格：现代简约"",""发货地：四川"",""分类：其它"",""功能：可组装""]",家具,1138,5,0.968,0.024,100,1,3,0
10727362403,CAC 家具 实木五斗柜现代简约整装储物柜客厅卧室北欧五斗橱抽屉收纳柜 曼哈顿双门四斗原木色,"[""商品名称：CAC 家具 实木五斗柜现代简约整装储物柜客厅卧室北欧五斗橱抽屉收纳柜 曼哈顿双门四斗原木色"",""商品编号：10727362403"",""店铺： "",""商品毛重：20.0kg"",""商品产地：中国大陆"",""材质：全实木"",""风格：现代简约"",""发货地：山东"",""分类：5斗"",""功能：整装""]",家具,879,5,0.954,0.014,400,10,7,5
12885135116,覃氏木业美式乡村斗柜手绘玄关柜复古做旧储物柜门厅装饰柜欧式白色餐边柜彩绘柜地中海客厅抽屉柜 蓝色+棕色手绘做旧,"[""商品名称：覃氏木业美式乡村斗柜手绘玄关柜复古做旧储物柜门厅装饰柜欧式白色餐边柜彩绘柜地中海客厅抽屉柜 蓝色+棕色手绘做旧"",""商品编号：12885135116"",""店铺： "",""商品毛重：35.0kg"",""商品产地：中国大陆"",""货号：10045855"",""材质：板木结合"",""风格：美式乡村"",""发货地：其它"",""分类：其它"",""功能：整装""]",家具,1960,5,1,0,20,0,0,0
19586550270,华谊（HUAYI） 斗柜 纯实木六斗柜橡木储物柜抽屉柜简约收纳柜美式乡村卧室家具 宽六斗柜 2+4,"[""商品名称：华谊（HUAYI） 斗柜 纯实木六斗柜橡木储物柜抽屉柜简约收纳柜美式乡村卧室家具 宽六斗柜 2+4"",""商品编号：19586550270"",""店铺： "",""商品毛重：50.0kg"",""货号：7C1503305"",""材质：全实木"",""风格：北欧"",""发货地：青岛"",""分类：6斗"",""功能：整装""]",家具,3580,5,1,0,10,0,0,0
1489920499,树之家 梳妆台欧式实木卧室简约现代田园象牙白色小户型化妆台 A+A妆凳,"[""商品名称：树之家 梳妆台欧式实木卧室简约现代田园象牙白色小户型化妆台 A+A妆凳"",""商品编号：1489920499"",""店铺： "",""商品毛重：63.0kg"",""货号：509"",""材质：板木结合"",""风格：欧式"",""发货地：佛山"",""分类：梳妆台"",""功能：带储物，带妆镜"",""特色产地：佛山""]",家具,1288,5,0.996,0.003,4800,8,10,10
10987375771,全友（QUANU） 全友家居 韩式田园卧室家具妆台妆凳 梳妆台 120613 妆台(含妆凳),"[""商品名称：全友（QUANU） 全友家居 韩式田园卧室家具妆台妆凳 梳妆台 120613 妆台(含妆凳)"",""商品编号：10987375771"",""店铺： "",""商品毛重：52.68kg"",""货号：120613"",""材质：板材"",""风格：田园"",""发货地：四川"",""分类：组合装"",""功能：带妆镜""]",家具,999,5,0.968,0.017,400,8,9,6
12195279368,谷德 梳妆台卧室化妆桌现代简约化妆柜 象牙白可以左右推拉方镜,"[""商品名称：谷德 梳妆台卧室化妆桌现代简约化妆柜 象牙白可以左右推拉方镜"",""商品编号：12195279368"",""店铺： "",""商品毛重：38.0kg"",""材质：板材"",""风格：现代简约"",""发货地：江西"",""分类：梳妆台"",""功能：带妆镜""]",家具,359,5,0.993,0.003,2100,9,7,8
1675448419,尊范（ZUF） 欧式梳妆台 实木梳妆台卧室 法式白色雕花带抽屉梳妆台梳妆凳 511妆台1.06米+807妆凳,"[""商品名称：尊范（ZUF） 欧式梳妆台 实木梳妆台卧室 法式白色雕花带抽屉梳妆台梳妆凳 511妆台1.06米+807妆凳"",""商品编号：1675448419"",""店铺： "",""商品毛重：50.0kg"",""货号：511梳妆台"",""材质：板材"",""风格：欧式"",""发货地：佛山"",""分类：组合装"",""功能：带储物，带妆镜""]",家具,1540,5,0.994,0.004,2100,6,9,4
16806604321,欧妮莎 家具 梳妆台妆凳实木欧式实木卧室妆台大小户型化妆桌迷你 A款0.85/1.05米妆台,"[""商品名称：欧妮莎 家具 梳妆台妆凳实木欧式实木卧室妆台大小户型化妆桌迷你 A款0.85/1.05米妆台"",""商品编号：16806604321"",""店铺： "",""商品毛重：50.0kg"",""商品产地：中国大陆"",""货号：510"",""材质：板木结合"",""风格：欧式"",""发货地：佛山"",""分类：组合装"",""功能：带储物，带妆镜""]",家具,1320,5,0.994,0.002,400,2,1,5
10138242582,玛蒂诗 梳妆台 欧式梳妆台卧室家具 1米 60/80公分美式化妆台 实木梳妆台凳小户型 美式梳妆台+妆凳 1米（拍下自动减500）,"[""商品名称：玛蒂诗 梳妆台 欧式梳妆台卧室家具 1米 60/80公分美式化妆台 实木梳妆台凳小户型 美式梳妆台+妆凳 1米（拍下自动减500）"",""商品编号：10138242582"",""店铺： "",""商品毛重：100.0kg"",""商品产地：中国大陆"",""货号：803妆台"",""材质：树脂"",""风格：美式乡村"",""发货地：佛山"",""分类：梳妆台"",""功能：带储物，带妆镜"",""特色产地：佛山""]",家具,2499,5,0.984,0.015,500,1,8,10
16303767579,湘樟世家 梳妆台 美式实木白色卧室梳妆台化妆台欧式影楼小户型镜子梳妆台妆凳 梳妆台+妆凳（蓝）,"[""商品名称：湘樟世家 梳妆台 美式实木白色卧室梳妆台化妆台欧式影楼小户型镜子梳妆台妆凳 梳妆台+妆凳（蓝）"",""商品编号：16303767579"",""店铺： "",""商品毛重：40.0kg"",""商品产地：中国大陆"",""货号：603梳妆台"",""材质：其它"",""风格：田园"",""发货地：佛山"",""分类：梳妆台"",""功能：其它""]",家具,2516,5,0.988,0,70,1,0,0
23474967384,明佳友 北欧实木梳妆台迷你翻盖化妆台卧室小户型简易单人化妆桌C808 整装发货80cm单抽原木色单桌+凳子,"[""商品名称：明佳友 北欧实木梳妆台迷你翻盖化妆台卧室小户型简易单人化妆桌C808 整装发货80cm单抽原木色单桌+凳子"",""商品编号：23474967384"",""店铺： "",""商品毛重：20.0kg"",""材质：板木结合"",""分类：梳妆台""]",家具,399,5,0.99,0.005,100,1,1,2
26012727118,艺柳园 北欧橡木实木梳妆台 卧室化妆台 化妆桌 化妆柜 现代简约 带抽屉胡桃色-带凳子,"[""商品名称：艺柳园 北欧橡木实木梳妆台 卧室化妆台 化妆桌 化妆柜 现代简约 带抽屉胡桃色-带凳子"",""商品编号：26012727118"",""店铺： "",""商品毛重：28.0kg"",""商品产地：中国大陆"",""货号：RF-930"",""材质：全实木"",""风格：现代简约"",""发货地：山东"",""分类：梳妆台"",""功能：带储物，带妆镜""]",家具,1799,5,1,0,20,0,0,1
1311608,靑苇 布艺绗缝 沙发坐垫 叶之语 90*210 四季皆宜,"[""商品名称：青苇坐垫"",""商品编号：1311608"",""商品毛重：0.9kg"",""商品产地：北京"",""材质：混纺"",""风格：简约时尚"",""尺寸：90x210cm"",""分类：沙发垫"",""适用对象：组合沙发"",""图案：花植""]",家纺,69,5,0.975,0.006,6000,100,40,6
10444827025,恒源祥 情侣亚麻拖鞋男女士中式简约家居拖鞋 彩虹系几何图案拖鞋 女款彩虹系淡红37-38(适合36-37脚穿),"[""商品名称：恒源祥 情侣亚麻拖鞋男女士中式简约家居拖鞋 彩虹系几何图案拖鞋 女款彩虹系淡红37-38(适合36-37脚穿)"",""商品编号：10444827025"",""店铺： "",""商品毛重：500.00g"",""材质：亚麻"",""风格：简约现代"",""场景：卧室用品""]",,22.8,5,0.983,0,100,2,0,0
12415587059,惠夫人 日式棉麻家居家拖鞋四季情侣室内空调房地板拖鞋 纯棉 蓝色 41-42(适合40-41码穿),"[""商品名称：惠夫人 日式棉麻家居家拖鞋四季情侣室内空调房地板拖鞋 纯棉 蓝色 41-42(适合40-41码穿)"",""商品编号：12415587059"",""店铺： "",""商品毛重：350.00g"",""货号：YMTXCM05"",""材质：棉"",""风格：简约现代"",""场景：卧室用品""]",,32.8,5,1,0,10,0,0,0
16219575464,铝箔隔热吸音棉材料阻燃室内吊顶雨棚水管装修房屋顶隔音棉墙体窗 10进口铝箔加背胶,"[""商品名称：铝箔隔热吸音棉材料阻燃室内吊顶雨棚水管装修房屋顶隔音棉墙体窗 10进口铝箔加背胶"",""商品编号：16219575464"",""店铺： "",""商品毛重：1.0kg"",""货号：jj552298741687"",""材质：棉"",""风格：其它"",""场景：其它""]",,51,5,1,0,0,0,0,0
30123496,爱（节选自《好好爱自己》）（免费）,[],数字内容,0,4,0.898,0.051,30,2,2,0
